Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200607,NV,9649,2424,773.0,2231.0,698.0,58.0,,,,3465.0,2231.0,3953.0,3465,438.0,204.0,55.0,69.0,66.0,3.0,,,,41.0,69.0,328.0,41.0
20200607,NY,378097,,,,,,,,,378097.0,,,,26006.0,7900.0,5788.0,6143.0,1563.0,,,,1763.0,2849.0,6143.0,17014.0,2849.0
20200607,OH,38476,19655,9517.0,,1132.0,42.0,102.0,1520.0,2885.0,3623.0,2896.0,26693.0,8887,2377.0,1850.0,418.0,,21.0,,,33.0,19.0,34.0,45.0,2272.0,60.0
20200607,OK,7150,4650,667.0,,218.0,472.0,,,294.0,849.0,1428.0,4644.0,1078,348.0,269.0,27.0,,2.0,24.0,,,8.0,18.0,11.0,302.0,35.0
20200607,OR,4808,2161,125.0,,159.0,104.0,82.0,84.0,1369.0,724.0,1594.0,2522.0,692,164.0,122.0,6.0,,7.0,3.0,2.0,2.0,11.0,11.0,17.0,131.0,16.0
20200607,PA,75592,21375,9399.0,,1123.0,,,,486.0,43209.0,5800.0,14700.0,55092,5943.0,4245.0,1216.0,,142.0,,,,283.0,57.0,336.0,5550.0,57.0
20200607,PR,4985,,,,,,,,,4985.0,,,,142.0,,,,,,,,,142.0,,,
20200607,RI,15441,4052,1399.0,5009.0,,,,287.0,416.0,4278.0,5009.0,6154.0,4278,772.0,507.0,37.0,69.0,,,,0.0,7.0,152.0,69.0,551.0,152.0
20200607,SC,14286,4965,5086.0,,242.0,,,,968.0,3144.0,1602.0,8384.0,4298,546.0,256.0,224.0,,5.0,,,,5.0,54.0,10.0,430.0,105.0
20200607,SD,5438,1701,924.0,944.0,634.0,604.0,,,631.0,0.0,944.0,4494.0,0,65.0,,,,,,,,,65.0,,,
20200607,TN,26381,11315,5858.0,,441.0,,,,3837.0,4930.0,6273.0,12673.0,7435,418.0,231.0,142.0,,8.0,,,,22.0,15.0,32.0,358.0,28.0
20200607,TX,74978,4174,2413.0,6034.0,503.0,,,,97.0,61757.0,6034.0,7187.0,61757,1830.0,269.0,85.0,171.0,13.0,,,,5.0,1287.0,171.0,372.0,1287.0
20200607,UT,12066,4283,410.0,,295.0,398.0,473.0,,1358.0,1402.0,4921.0,5743.0,1402,121.0,,,,,,,,,121.0,,,
20200607,VA,50681,15733,6988.0,,,,,,11394.0,16566.0,16606.0,16554.0,17521,1472.0,820.0,300.0,,,,,,176.0,176.0,142.0,1063.0,267.0
20200607,VI,71,,,,,,,,,71.0,,,,6.0,,,,,,,,,6.0,,,
20200607,VT,1063,916,74.0,,26.0,2.0,,,11.0,34.0,27.0,927.0,109,55.0,52.0,,,2.0,,,,1.0,0.0,0.0,55.0,0.0
20200607,WA,23729,6327,1091.0,6931.0,1202.0,236.0,446.0,306.0,320.0,6870.0,6931.0,9928.0,6870,1159.0,778.0,35.0,119.0,105.0,12.0,10.0,15.0,23.0,62.0,119.0,978.0,62.0
20200607,WI,20835,10820,3976.0,,783.0,220.0,,,2700.0,2336.0,6981.0,11309.0,2545,647.0,441.0,161.0,,17.0,9.0,,,8.0,11.0,68.0,564.0,15.0
20200607,WV,2144,1691,146.0,,,,,,307.0,0.0,,,,84.0,58.0,3.0,,,,,,,23.0,,,
20200607,WY,734,355,8.0,83.0,5.0,248.0,,,18.0,54.0,83.0,634.0,54,17.0,8.0,,1.0,,8.0,,,,1.0,1.0,15.0,1.0
20200603,AK,505,301,14.0,,49.0,54.0,15.0,16.0,12.0,44.0,41.0,404.0,60,10.0,5.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
20200603,AL,18851,7031,7774.0,,85.0,,,,805.0,3154.0,1666.0,12958.0,4224,653.0,330.0,286.0,,3.0,,,,8.0,26.0,12.0,564.0,77.0
20200603,AR,8067,3816,2515.0,,80.0,27.0,346.0,,628.0,655.0,1356.0,6711.0,655,142.0,80.0,46.0,,1.0,,3.0,,8.0,,5.0,133.0,4.0
20200603,AS,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
20200603,AZ,22223,5195,773.0,5235.0,230.0,3143.0,,,629.0,7018.0,5235.0,9970.0,7018,981.0,465.0,29.0,159.0,12.0,183.0,,,17.0,116.0,159.0,706.0,116.0
20200603,CA,117687,16402,4298.0,44975.0,7387.0,173.0,652.0,638.0,8626.0,34536.0,44975.0,38176.0,34536,4361.0,1395.0,414.0,1631.0,613.0,14.0,31.0,26.0,32.0,205.0,1631.0,2525.0,205.0
20200603,CO,27060,9281,1580.0,10196.0,719.0,140.0,110.0,170.0,248.0,4611.0,10196.0,12248.0,4611,1494.0,935.0,102.0,292.0,53.0,8.0,5.0,10.0,8.0,76.0,292.0,1121.0,76.0
20200603,CT,43091,14814,5573.0,7766.0,633.0,,,,232.0,13927.0,7766.0,14814.0,13927,3989.0,2908.0,592.0,339.0,41.0,,,,16.0,65.0,339.0,2908.0,65.0
20200603,DC,9016,1364,4164.0,,106.0,26.0,22.0,,2281.0,1053.0,2372.0,5010.0,1634,473.0,52.0,356.0,54.0,7.0,,,,4.0,0.0,54.0,419.0,0.0
20200603,DE,9712,2809,2565.0,2724.0,149.0,,,,487.0,978.0,2724.0,6010.0,978,375.0,226.0,99.0,24.0,1.0,,,,4.0,21.0,24.0,330.0,21.0
20200603,FL,58764,15738,11289.0,20658.0,,,,,2189.0,8890.0,20658.0,27229.0,10877,2566.0,1290.0,534.0,578.0,,,,,84.0,80.0,578.0,1808.0,180.0
20200603,GA,48894,12264,15559.0,6476.0,704.0,37.0,33.0,,965.0,12856.0,6476.0,24637.0,17781,2123.0,948.0,1033.0,88.0,31.0,3.0,4.0,,5.0,11.0,88.0,2008.0,27.0
20200603,GU,179,6,,,84.0,,82.0,,4.0,3.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200603,HI,653,200,6.0,,224.0,,109.0,54.0,12.0,48.0,,,,17.0,,,,,,,,,17.0,,,
20200603,IA,20373,12021,2241.0,,1833.0,,,,4278.0,,5501.0,11613.0,3260,574.0,453.0,28.0,,28.0,,,,63.0,,34.0,464.0,74.0
20200603,ID,2990,1548,53.0,,44.0,44.0,9.0,137.0,332.0,817.0,671.0,1409.0,909,83.0,80.0,1.0,,2.0,,,,,0.0,4.0,79.0,0.0
20200603,IL,123830,24128,20506.0,39339.0,3556.0,193.0,301.0,,4496.0,31311.0,39339.0,53180.0,31311,5621.0,2441.0,1646.0,1094.0,266.0,8.0,5.0,,42.0,42.0,1094.0,4408.0,119.0
20200603,IN,35712,15998,4856.0,,535.0,,,,6571.0,7785.0,4106.0,12070.0,19534,2032.0,1324.0,314.0,,8.0,,,,247.0,136.0,38.0,1127.0,867.0
20200603,KS,10170,6291,995.0,,639.0,63.0,,,275.0,1907.0,4393.0,4007.0,1770,222.0,148.0,61.0,,5.0,1.0,,,1.0,6.0,24.0,188.0,10.0
20200603,KY,10410,5376,1049.0,,382.0,12.0,15.0,408.0,,3168.0,1110.0,5908.0,3392,450.0,321.0,69.0,,7.0,,,8.0,,45.0,12.0,370.0,68.0
20200603,LA,41133,,,,,,,,,41133.0,,,,2870.0,1217.0,1510.0,,21.0,1.0,2.0,,18.0,101.0,53.0,2392.0,425.0
20200603,MA,101592,26921,9244.0,18692.0,1930.0,,,,4673.0,40128.0,18692.0,42768.0,40128,7152.0,2989.0,350.0,464.0,128.0,,,,228.0,2982.0,464.0,3695.0,2982.0
20200603,MD,54982,10757,15856.0,14155.0,1048.0,,,,2765.0,10401.0,14155.0,30426.0,10401,2641.0,1118.0,1085.0,245.0,104.0,,,,33.0,56.0,245.0,2340.0,56.0
20200603,ME,2418,1459,453.0,,35.0,4.0,,11.0,49.0,407.0,65.0,1740.0,613,95.0,,,,,,,,,95.0,,,
20200603,MI,58035,21472,17990.0,,1160.0,290.0,,4062.0,2901.0,9285.0,4062.0,36562.0,17410,5570.0,2840.0,2228.0,,55.0,27.0,,111.0,111.0,222.0,111.0,4567.0,891.0
20200603,MN,25870,8995,5797.0,,1582.0,208.0,44.0,505.0,3185.0,5554.0,5254.0,14535.0,6081,1086.0,665.0,66.0,,30.0,13.0,1.0,6.0,8.0,307.0,26.0,704.0,356.0
20200603,MO,13767,5884,4299.0,,,,,331.0,846.0,2396.0,1166.0,9109.0,3491,786.0,452.0,276.0,,,,,6.0,19.0,30.0,16.0,672.0,96.0
20200603,MP,24,,,,,,,,,24.0,,,,2.0,,,,,,,,,2.0,,,
20200603,MS,16322,4570,8805.0,923.0,57.0,772.0,,,527.0,668.0,923.0,12834.0,2565,782.0,333.0,401.0,10.0,0.0,33.0,,,3.0,2.0,10.0,733.0,39.0
20200603,MT,525,446,2.0,,1.0,58.0,,,4.0,14.0,25.0,470.0,30,0.0,,,,,,,,,,,,
20200603,NC,30777,12165,6571.0,,629.0,214.0,86.0,,2998.0,8114.0,8390.0,13028.0,9359,939.0,523.0,303.0,,12.0,6.0,3.0,,41.0,51.0,56.0,730.0,153.0
20200603,ND,2679,,,,,,,,,2679.0,,,,66.0,,,,,,,,,66.0,,,
20200603,NE,14866,,,,,,,,,14866.0,,,,187.0,,,,,,,,,187.0,,,
20200603,NH,4795,2617,232.0,338.0,114.0,,,,263.0,1231.0,338.0,3226.0,1231,265.0,147.0,4.0,8.0,2.0,,,,12.0,92.0,8.0,165.0,92.0
20200603,NJ,162068,32150,15671.0,27358.0,4597.0,,,,10975.0,71317.0,27358.0,63393.0,71317,11880.0,6092.0,2114.0,2229.0,617.0,,,,377.0,902.0,2229.0,9200.0,902.0
20200603,NM,8140,969,192.0,1978.0,51.0,4640.0,,,,310.0,1978.0,5852.0,310,375.0,,,,,,,,,375.0,,,
20200603,NV,8935,2141,699.0,2491.0,683.0,46.0,,,,2875.0,2491.0,3569.0,2875,429.0,198.0,52.0,66.0,63.0,3.0,,,,74.0,66.0,316.0,74.0
20200603,NY,374085,,,,,,,,,374085.0,,,,24079.0,7814.0,5750.0,6015.0,1573.0,,,,1728.0,1199.0,6015.0,16865.0,1199.0
20200603,OH,36792,18790,9139.0,,1018.0,42.0,97.0,1395.0,2722.0,3589.0,2694.0,25264.0,8834,2299.0,1807.0,392.0,,20.0,,,26.0,16.0,36.0,42.0,2198.0,59.0
20200603,OK,6805,4435,639.0,,188.0,429.0,,,279.0,835.0,1374.0,4486.0,945,341.0,264.0,27.0,,2.0,23.0,,,8.0,17.0,10.0,300.0,31.0
20200603,OR,4399,2115,119.0,,152.0,94.0,76.0,78.0,1293.0,472.0,1502.0,2462.0,435,159.0,114.0,6.0,,7.0,3.0,1.0,2.0,11.0,15.0,16.0,119.0,24.0
20200603,PA,73405,20563,9071.0,,1082.0,,,,463.0,42226.0,5000.0,13100.0,55305,5742.0,3958.0,1116.0,,133.0,,,,257.0,278.0,304.0,5160.0,278.0
20200603,PR,4023,,,,,,,,,4023.0,,,,140.0,,,,,,,,,140.0,,,
20200603,RI,15219,4052,1399.0,5009.0,,,,287.0,416.0,4056.0,5009.0,6154.0,4056,742.0,507.0,37.0,69.0,,,,0.0,7.0,122.0,69.0,551.0,122.0
20200603,SC,12651,4588,4812.0,,223.0,,,,783.0,2354.0,1359.0,7931.0,3360,518.0,244.0,204.0,,4.0,,,,4.0,59.0,9.0,404.0,109.0
20200603,SD,5162,1595,917.0,903.0,599.0,541.0,,,607.0,0.0,903.0,4259.0,0,62.0,,,,,,,,,62.0,,,
20200603,TN,24822,10589,5472.0,,423.0,,,,3546.0,4792.0,5613.0,11937.0,7272,388.0,214.0,131.0,,7.0,,,,21.0,15.0,28.0,333.0,27.0
20200603,TX,68271,4130,2389.0,5981.0,501.0,,,,96.0,55174.0,5981.0,7116.0,55174,1734.0,183.0,67.0,123.0,6.0,,,,1.0,1354.0,123.0,257.0,1354.0
20200603,UT,10497,3873,332.0,,255.0,351.0,416.0,,1216.0,1031.0,4190.0,5276.0,1031,117.0,,,,,,,,,117.0,,,
20200603,VA,46905,14647,6614.0,,,,,,10538.0,15106.0,15257.0,15500.0,16148,1428.0,787.0,286.0,,,,,,169.0,186.0,128.0,1011.0,289.0
20200603,VI,70,,,,,,,,,70.0,,,,6.0,,,,,,,,,6.0,,,
20200603,VT,990,901,35.0,,12.0,1.0,,,11.0,30.0,27.0,859.0,104,55.0,52.0,,,2.0,,,,1.0,0.0,0.0,55.0,0.0
20200603,WA,22484,6150,1061.0,6474.0,1173.0,220.0,404.0,286.0,307.0,6409.0,6474.0,9601.0,6409,1135.0,754.0,33.0,112.0,101.0,11.0,9.0,15.0,23.0,77.0,112.0,946.0,77.0
20200603,WI,19400,10114,3726.0,,706.0,212.0,,,2535.0,2107.0,6535.0,10531.0,2334,616.0,418.0,153.0,,17.0,9.0,,,6.0,13.0,60.0,542.0,14.0
20200603,WV,2077,1644,142.0,,,,,,291.0,0.0,,,,78.0,58.0,3.0,,,,,,,17.0,,,
20200603,WY,703,338,7.0,80.0,4.0,241.0,,,18.0,54.0,80.0,608.0,54,17.0,,,,,,,,,17.0,,,
20200531,AK,460,274,13.0,,46.0,41.0,15.0,16.0,12.0,43.0,40.0,366.0,54,10.0,5.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
20200531,AL,18241,6861,7534.0,,86.0,,,,776.0,2983.0,1612.0,12607.0,4021,632.0,318.0,278.0,,3.0,,,,7.0,26.0,12.0,543.0,77.0
20200531,AR,7253,3463,2372.0,,74.0,26.0,295.0,,485.0,538.0,1031.0,6222.0,538,133.0,76.0,46.0,,1.0,,3.0,,7.0,,5.0,128.0,0.0
20200531,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200531,AZ,19936,4972,733.0,4715.0,207.0,2970.0,,,543.0,5796.0,4715.0,9425.0,5796,906.0,444.0,29.0,142.0,12.0,170.0,,,14.0,95.0,142.0,669.0,95.0
20200531,CA,110583,15843,4137.0,42897.0,7209.0,161.0,612.0,617.0,7163.0,31944.0,42897.0,35742.0,31944,4213.0,1333.0,397.0,1545.0,591.0,14.0,28.0,26.0,32.0,247.0,1545.0,2421.0,247.0
20200531,CO,26378,8989,1540.0,9730.0,685.0,131.0,108.0,168.0,237.0,4787.0,9730.0,11858.0,4787,1445.0,919.0,97.0,280.0,54.0,7.0,6.0,9.0,6.0,63.0,280.0,1098.0,63.0
20200531,CT,42201,14247,5355.0,7434.0,609.0,,,,222.0,14194.0,7434.0,14247.0,14194,3944.0,2879.0,582.0,340.0,37.0,,,,13.0,66.0,340.0,2879.0,66.0
20200531,DC,8801,1346,4097.0,,106.0,26.0,22.0,,2232.0,972.0,2328.0,4927.0,1546,466.0,52.0,349.0,54.0,7.0,,,,4.0,0.0,54.0,412.0,0.0
20200531,DE,9498,2730,2520.0,2623.0,141.0,,,,480.0,1004.0,2623.0,5871.0,1004,366.0,220.0,97.0,23.0,1.0,,,,4.0,21.0,23.0,322.0,21.0
20200531,FL,56163,15255,10782.0,19598.0,,,,,2112.0,8416.0,19598.0,26202.0,10363,2451.0,1228.0,520.0,543.0,,,,,80.0,80.0,543.0,1730.0,178.0
20200531,GA,47063,11660,15064.0,5936.0,667.0,36.0,31.0,,976.0,12693.0,5936.0,23667.0,17460,2053.0,916.0,1001.0,83.0,31.0,3.0,4.0,,5.0,10.0,83.0,1947.0,23.0
20200531,GU,175,6,,,82.0,,81.0,,3.0,3.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200531,HI,652,200,6.0,,224.0,,109.0,54.0,12.0,47.0,,,,17.0,,,,,,,,,17.0,,,
20200531,IA,19619,11380,2158.0,,1765.0,,,,4316.0,,5101.0,11183.0,3335,535.0,411.0,26.0,,26.0,,,,69.0,,32.0,422.0,74.0
20200531,ID,2839,1460,46.0,,44.0,34.0,7.0,134.0,308.0,803.0,603.0,1347.0,888,82.0,79.0,1.0,,2.0,,,,,0.0,4.0,78.0,0.0
20200531,IL,120260,23426,19939.0,37707.0,3465.0,191.0,294.0,,4420.0,30818.0,37707.0,51735.0,30818,5390.0,2324.0,1588.0,1050.0,257.0,8.0,4.0,,39.0,39.0,1050.0,4220.0,120.0
20200531,IN,34574,14797,4529.0,,484.0,,,,5912.0,8850.0,3941.0,11720.0,18911,1967.0,1272.0,298.0,,9.0,,,,239.0,147.0,35.0,1101.0,830.0
20200531,KS,9719,6000,959.0,,601.0,51.0,,,250.0,1858.0,4183.0,3832.0,1704,208.0,138.0,59.0,,4.0,1.0,,,1.0,5.0,21.0,178.0,9.0
20200531,KY,9704,5082,1007.0,,361.0,6.0,8.0,380.0,,2860.0,1012.0,5588.0,3104,431.0,305.0,68.0,,6.0,,,6.0,,46.0,9.0,356.0,66.0
20200531,LA,39916,,,,,,,,,39916.0,,,,2791.0,1158.0,1468.0,,21.0,2.0,2.0,,19.0,121.0,51.0,2273.0,467.0
20200531,MA,96965,25307,8726.0,18132.0,1842.0,,,,4460.0,38592.0,18132.0,40335.0,38592,6846.0,2861.0,342.0,431.0,130.0,,,,225.0,2854.0,431.0,3558.0,2854.0
20200531,MD,52778,10299,15188.0,13377.0,997.0,,,,2654.0,10263.0,13377.0,29138.0,10263,2532.0,1075.0,1035.0,233.0,99.0,,,,31.0,59.0,233.0,2240.0,59.0
20200531,ME,2325,1303,350.0,,29.0,3.0,,10.0,49.0,581.0,61.0,1469.0,795,89.0,,,,,,,,,89.0,,,
20200531,MI,57397,21236,17793.0,,1147.0,286.0,,4591.0,2869.0,9183.0,4017.0,36160.0,17219,5491.0,2800.0,2196.0,,54.0,27.0,,109.0,109.0,219.0,109.0,4447.0,878.0
20200531,MN,24850,8529,5569.0,,1397.0,204.0,47.0,476.0,2929.0,5699.0,4908.0,13774.0,6168,1040.0,634.0,62.0,,26.0,12.0,0.0,4.0,6.0,296.0,25.0,675.0,340.0
20200531,MO,13147,5654,4142.0,,,,,312.0,774.0,2256.0,1083.0,8730.0,3332,772.0,443.0,272.0,,,,,7.0,18.0,29.0,16.0,658.0,96.0
20200531,MP,22,,,,,,,,,22.0,,,,2.0,,,,,,,,,2.0,,,
20200531,MS,15501,4392,8363.0,878.0,56.0,664.0,,,534.0,614.0,878.0,12100.0,2523,734.0,316.0,374.0,10.0,0.0,28.0,,,4.0,2.0,10.0,689.0,35.0
20200531,MT,515,441,2.0,,1.0,53.0,,,4.0,14.0,21.0,466.0,28,16.0,12.0,,,,4.0,,,,,,,
20200531,NC,28589,11370,6266.0,,605.0,205.0,77.0,,2583.0,7483.0,7575.0,12324.0,8690,886.0,498.0,288.0,,11.0,4.0,2.0,,37.0,46.0,48.0,697.0,141.0
20200531,ND,2577,,,,,,,,,2577.0,,,,61.0,,,,,,,,,61.0,,,
20200531,NE,14101,,,,,,,,,14101.0,,,,170.0,,,,,,,,,170.0,,,
20200531,NH,4651,1981,150.0,233.0,80.0,,,,253.0,1954.0,233.0,2464.0,1954,245.0,88.0,0.0,4.0,0.0,,,,10.0,143.0,4.0,98.0,143.0
20200531,NJ,160445,31593,15376.0,26773.0,4504.0,,,,10715.0,71484.0,26773.0,62188.0,71484,11698.0,6014.0,2087.0,2200.0,621.0,,,,384.0,776.0,2200.0,9106.0,776.0
20200531,NM,7689,910,187.0,1846.0,48.0,4433.0,,,,265.0,1846.0,5578.0,265,356.0,,,,,,,,,356.0,,,
20200531,NV,8593,2026,678.0,2348.0,657.0,45.0,,,,2839.0,2348.0,3406.0,2839,421.0,194.0,52.0,67.0,62.0,3.0,,,,66.0,67.0,311.0,66.0
20200531,NY,370770,,,,,,,,,370770.0,,,,23905.0,7755.0,5723.0,5958.0,1565.0,,,,1726.0,1178.0,5958.0,16769.0,1178.0
20200531,OH,35513,18091,8852.0,,937.0,39.0,95.0,1350.0,2575.0,3574.0,2555.0,24120.0,8838,2155.0,1697.0,367.0,,19.0,,,25.0,12.0,34.0,39.0,2066.0,50.0
20200531,OK,6506,4210,619.0,,172.0,405.0,,,263.0,837.0,1248.0,4203.0,1055,334.0,255.0,27.0,,2.0,22.0,,,8.0,20.0,10.0,289.0,35.0
20200531,OR,4243,1946,97.0,,139.0,69.0,53.0,73.0,1166.0,700.0,1317.0,2238.0,688,153.0,109.0,6.0,,7.0,3.0,1.0,2.0,10.0,15.0,14.0,116.0,23.0
20200531,PA,71926,19847,8777.0,,1035.0,,,,437.0,41830.0,5000.0,13100.0,53826,5555.0,3958.0,1116.0,,133.0,,,,257.0,91.0,304.0,5160.0,91.0
20200531,PR,3776,,,,,,,,,3776.0,,,,136.0,,,,,,,,,136.0,,,
20200531,RI,14928,5374,1940.0,6717.0,,,,447.0,597.0,,6717.0,8358.0,,716.0,588.0,43.0,78.0,,,,0.0,7.0,,78.0,638.0,
20200531,SC,11861,4243,4445.0,,202.0,,,,606.0,2464.0,1113.0,7184.0,3563,494.0,234.0,196.0,,4.0,,,,4.0,53.0,9.0,388.0,96.0
20200531,SD,4993,1539,906.0,881.0,580.0,493.0,,,594.0,0.0,881.0,4112.0,0,62.0,,,,,,,,,62.0,,,
20200531,TN,23006,9934,5202.0,,411.0,,,,2799.0,4660.0,4930.0,11275.0,6801,364.0,203.0,127.0,,7.0,,,,18.0,9.0,23.0,321.0,20.0
20200531,TX,64287,4107,2360.0,5923.0,498.0,,,,96.0,51303.0,5923.0,7061.0,51303,1672.0,183.0,67.0,122.0,6.0,,,,1.0,1293.0,122.0,257.0,1293.0
20200531,UT,9797,3645,318.0,,240.0,337.0,386.0,,1125.0,963.0,3859.0,4975.0,963,113.0,,,,,,,,,113.0,,,
20200531,VA,44607,13744,6266.0,,,,,,9905.0,14692.0,14097.0,14650.0,15860,1375.0,751.0,282.0,,,,,,165.0,177.0,125.0,975.0,275.0
20200531,VI,69,,,,,,,,,69.0,,,,6.0,,,,,,,,,6.0,,,
20200531,VT,981,893,34.0,,11.0,1.0,,,12.0,30.0,27.0,851.0,103,55.0,51.0,,,2.0,,,,2.0,0.0,0.0,55.0,0.0
20200531,WA,21702,5977,1030.0,5981.0,1145.0,211.0,374.0,271.0,288.0,6425.0,5981.0,9296.0,6425,1118.0,721.0,33.0,91.0,96.0,9.0,9.0,13.0,23.0,123.0,91.0,904.0,123.0
20200531,WI,18403,9565,3534.0,,681.0,204.0,,,2321.0,2098.0,6164.0,9999.0,2240,592.0,398.0,148.0,,16.0,9.0,,,7.0,14.0,55.0,517.0,20.0
20200531,WV,1953,1571,138.0,,,,,,301.0,0.0,,,,75.0,58.0,3.0,,,,,,,14.0,,,
20200531,WY,693,322,8.0,79.0,4.0,234.0,,,18.0,54.0,79.0,586.0,54,16.0,,,,,,,,,16.0,,,
20200527,AK,412,264,10.0,,46.0,36.0,14.0,16.0,12.0,14.0,39.0,351.0,22,10.0,5.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0
20200527,AL,16032,6273,6730.0,,82.0,,,,653.0,2294.0,1380.0,11438.0,3214,583.0,296.0,256.0,,3.0,,,,7.0,21.0,12.0,502.0,69.0
20200527,AR,6277,3012,2194.0,,62.0,22.0,190.0,,358.0,439.0,673.0,5604.0,439,120.0,65.0,45.0,,1.0,,3.0,,6.0,,3.0,117.0,0.0
20200527,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200527,AZ,17262,3548,555.0,3572.0,194.0,2063.0,,,400.0,6930.0,3572.0,6760.0,6930,831.0,341.0,23.0,131.0,11.0,136.0,,,13.0,176.0,131.0,524.0,176.0
20200527,CA,98980,14640,3797.0,37768.0,6716.0,139.0,587.0,574.0,5026.0,29733.0,37768.0,31479.0,29733,3884.0,1241.0,369.0,1383.0,539.0,14.0,28.0,24.0,35.0,251.0,1383.0,2250.0,251.0
20200527,CO,24767,8661,1483.0,9032.0,661.0,116.0,99.0,170.0,225.0,4316.0,9032.0,11415.0,4316,1392.0,890.0,94.0,268.0,53.0,7.0,5.0,10.0,7.0,53.0,268.0,1066.0,53.0
20200527,CT,41288,13951,5248.0,7316.0,596.0,,,,220.0,13823.0,7316.0,13951.0,13823,3803.0,2764.0,560.0,334.0,36.0,,,,13.0,71.0,334.0,2764.0,71.0
20200527,DC,8406,1293,3839.0,,104.0,24.0,20.0,,2051.0,1075.0,2138.0,4630.0,1638,445.0,50.0,335.0,49.0,7.0,,,,4.0,0.0,49.0,396.0,0.0
20200527,DE,9096,2645,2430.0,2518.0,135.0,,,,465.0,903.0,2518.0,5675.0,903,344.0,211.0,85.0,23.0,1.0,,,,4.0,20.0,23.0,301.0,20.0
20200527,FL,51283,14569,10135.0,18127.0,,,,,1994.0,6458.0,18127.0,24829.0,8327,2319.0,1158.0,492.0,509.0,,,,,80.0,80.0,509.0,1636.0,174.0
20200527,GA,44638,11215,14609.0,5385.0,638.0,35.0,26.0,,955.0,11775.0,5385.0,22701.0,16552,1933.0,850.0,932.0,81.0,29.0,3.0,2.0,,8.0,28.0,81.0,1803.0,49.0
20200527,GU,171,,,,75.0,,72.0,,24.0,,,,,5.0,,,,,,,,,5.0,,,5.0
20200527,HI,644,162,6.0,,198.0,,102.0,114.0,12.0,50.0,,,,17.0,,,,,,,,,17.0,,,
20200527,IA,18445,10514,2213.0,,1660.0,,,,4058.0,,4795.0,10514.0,3135,496.0,381.0,24.0,,14.0,4.0,9.0,,,59.0,29.0,401.0,69.0
20200527,ID,2731,1432,45.0,,44.0,29.0,5.0,120.0,293.0,758.0,560.0,1329.0,841,82.0,79.0,1.0,,2.0,,,,,0.0,4.0,78.0,0.0
20200527,IL,114306,22289,19135.0,35369.0,3319.0,182.0,282.0,,4179.0,29551.0,35369.0,49386.0,29551,5083.0,2166.0,1517.0,984.0,247.0,7.0,4.0,,36.0,36.0,984.0,3977.0,122.0
20200527,IN,32437,14272,4411.0,,454.0,,,,5644.0,7655.0,3600.0,11190.0,17613,1871.0,1227.0,282.0,,9.0,,,,220.0,130.0,31.0,1049.0,789.0
20200527,KS,9337,5717,937.0,,582.0,51.0,,,230.0,1820.0,3972.0,3718.0,1647,205.0,136.0,59.0,,4.0,1.0,,,1.0,4.0,21.0,177.0,7.0
20200527,KY,9077,4755,936.0,,357.0,5.0,5.0,350.0,,2669.0,908.0,5253.0,2916,400.0,279.0,66.0,,7.0,,,5.0,,43.0,10.0,326.0,64.0
20200527,LA,38497,,,,,,,,,38497.0,,,,2722.0,1158.0,1468.0,,21.0,2.0,2.0,,19.0,52.0,51.0,2273.0,398.0
20200527,MA,94220,24402,8385.0,16959.0,1790.0,,,,4239.0,38441.0,16959.0,38816.0,38441,6547.0,2717.0,333.0,405.0,117.0,,,,216.0,2762.0,405.0,3383.0,2762.0
20200527,MD,48423,9575,14217.0,11956.0,917.0,,,,2341.0,9417.0,11956.0,27050.0,9417,2392.0,1007.0,980.0,211.0,91.0,,,,27.0,76.0,211.0,2105.0,76.0
20200527,ME,2137,1303,350.0,,29.0,3.0,,10.0,49.0,393.0,61.0,1469.0,607,81.0,,,,,,,,,81.0,,,
20200527,MI,55608,20574,17238.0,,1112.0,278.0,,4448.0,2780.0,9453.0,3892.0,35033.0,16682,5334.0,2720.0,2133.0,,53.0,26.0,,106.0,106.0,213.0,106.0,4320.0,906.0
20200527,MN,22464,7704,5121.0,,1176.0,176.0,43.0,424.0,2613.0,5207.0,4255.0,12413.0,5796,932.0,583.0,57.0,,21.0,10.0,0.0,4.0,5.0,252.0,22.0,619.0,291.0
