lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day
2020-08-21,Loudoun,451,25,507,35,0.05543,0.06903,0.05355
2020-08-21,Crater,180,23,194,27,0.12778,0.13918,0.10036
2020-08-21,Mount Rogers,240,18,246,19,0.075,0.07724,0.08923
2020-08-21,Alexandria,263,20,282,25,0.07605,0.08865,0.06197
2020-08-21,Norfolk,369,35,378,36,0.09485,0.09524,0.08141
2020-08-21,New River,1194,28,1206,29,0.02345,0.02405,0.01444
2020-08-21,West Piedmont,132,20,138,21,0.15152,0.15217,0.16989
2020-08-21,Western Tidewater,241,28,249,30,0.11618,0.12048,0.12055
2020-08-21,Virginia Beach,769,35,797,36,0.04551,0.04517,0.06364
2020-08-21,Three Rivers,153,9,162,9,0.05882,0.05556,0.04126
2020-08-21,Southside,81,6,82,6,0.07407,0.07317,0.07753
2020-08-21,Roanoke,509,32,516,32,0.06287,0.06202,0.05435
2020-08-21,Thomas Jefferson,475,25,489,26,0.05263,0.05317,0.05533
2020-08-21,Rappahannock Rapidan,335,6,358,15,0.01791,0.0419,0.07862
2020-08-21,Rappahannock,471,29,494,29,0.06157,0.0587,0.06887
2020-08-21,Prince William,605,52,668,68,0.08595,0.1018,0.0829
2020-08-21,Portsmouth,192,27,193,27,0.14062,0.1399,0.11857
2020-08-21,Pittsylvania-Danville,194,23,195,23,0.11856,0.11795,0.12998
2020-08-21,Piedmont,114,6,115,6,0.05263,0.05217,0.05546
2020-08-21,Peninsula,781,54,805,55,0.06914,0.06832,0.086
2020-08-21,Richmond,1032,16,1044,16,0.0155,0.01533,0.0398
2020-08-22,Cumberland Plateau,36,2,39,2,0.05556,0.05128,0.05944
2020-08-22,Lenowisco,164,10,170,11,0.06098,0.06471,0.06075
2020-08-22,Henrico,551,32,566,33,0.05808,0.0583,0.06145
2020-08-22,Hampton,180,17,185,19,0.09444,0.1027,0.08253
2020-08-22,Fairfax,1789,76,1915,82,0.04248,0.04282,0.05563
2020-08-22,Eastern Shore,51,0,52,0,0.0,0.0,0.02647
2020-08-22,West Piedmont,206,17,208,17,0.08252,0.08173,0.1677
2020-08-22,Alleghany,170,16,177,16,0.09412,0.0904,0.07808
2020-08-22,Chickahominy,233,10,242,11,0.04292,0.04545,0.04317
2020-08-22,Chesterfield,412,35,443,40,0.08495,0.09029,0.07335
2020-08-22,Chesapeake,403,45,418,47,0.11166,0.11244,0.111
2020-08-22,Central Virginia,446,47,453,47,0.10538,0.10375,0.11319
2020-08-22,Alexandria,284,11,310,13,0.03873,0.04194,0.05797
2020-08-22,Lord Fairfax,379,11,387,11,0.02902,0.02842,0.03878
2020-08-22,Crater,244,22,253,26,0.09016,0.10277,0.10288
2020-08-22,Loudoun,548,31,593,35,0.05657,0.05902,0.05509
2020-08-22,Rappahannock,356,31,383,37,0.08708,0.09661,0.07069
2020-08-22,New River,1366,49,1374,49,0.03587,0.03566,0.01728
2020-08-22,Western Tidewater,273,30,276,31,0.10989,0.11232,0.12216
2020-08-22,Virginia Beach,997,46,1018,48,0.04614,0.04715,0.05961
2020-08-22,Three Rivers,145,8,149,8,0.05517,0.05369,0.04027
2020-08-22,Thomas Jefferson,391,16,397,16,0.04092,0.0403,0.05531
2020-08-22,Southside,98,8,103,8,0.08163,0.07767,0.08205
2020-08-22,Roanoke,771,17,783,17,0.02205,0.02171,0.05272
2020-08-22,Richmond,614,17,623,20,0.02769,0.0321,0.03838
2020-08-22,Rappahannock Rapidan,167,8,181,13,0.0479,0.07182,0.08148
2020-08-22,Arlington,348,14,370,15,0.04023,0.04054,0.05149
2020-08-22,Prince William,601,50,641,61,0.08319,0.09516,0.08118
2020-08-22,Portsmouth,195,31,196,32,0.15897,0.16327,0.12482
2020-08-22,Pittsylvania-Danville,162,21,163,21,0.12963,0.12883,0.13025
2020-08-22,Piedmont,138,13,142,13,0.0942,0.09155,0.06153
2020-08-22,Peninsula,448,37,457,37,0.08259,0.08096,0.0901
2020-08-22,Norfolk,553,42,564,44,0.07595,0.07801,0.08014
2020-08-22,Mount Rogers,238,14,245,16,0.05882,0.06531,0.08964
2020-08-22,Central Shenandoah,267,16,275,16,0.05993,0.05818,0.04521
2020-08-23,Southside,54,3,54,3,0.05556,0.05556,0.08118
2020-08-23,Western Tidewater,262,27,268,27,0.10305,0.10075,0.1168
2020-08-23,Central Shenandoah,228,17,232,18,0.07456,0.07759,0.04874
2020-08-23,Central Virginia,441,44,445,44,0.09977,0.09888,0.11516
2020-08-23,Chesapeake,368,41,383,44,0.11141,0.11488,0.11727
2020-08-23,Chesterfield,323,19,354,22,0.05882,0.06215,0.07107
2020-08-23,Chickahominy,140,8,147,8,0.05714,0.05442,0.04526
2020-08-23,Crater,250,27,254,28,0.108,0.11024,0.10308
2020-08-23,Cumberland Plateau,70,4,73,4,0.05714,0.05479,0.05832
2020-08-23,Eastern Shore,47,1,48,1,0.02128,0.02083,0.02554
2020-08-23,Fairfax,1304,84,1406,95,0.06442,0.06757,0.0567
2020-08-23,Hampton,109,6,112,6,0.05505,0.05357,0.0824
2020-08-23,Henrico,427,78,446,79,0.18267,0.17713,0.0817
2020-08-23,Lenowisco,145,8,148,9,0.05517,0.06081,0.0608
2020-08-23,Lord Fairfax,223,10,228,10,0.04484,0.04386,0.0391
2020-08-23,Loudoun,480,29,515,31,0.06042,0.06019,0.05281
2020-08-23,Mount Rogers,310,32,315,32,0.10323,0.10159,0.09034
2020-08-23,New River,919,25,922,25,0.0272,0.02711,0.02036
2020-08-23,Norfolk,485,32,493,33,0.06598,0.06694,0.07831
2020-08-23,Peninsula,412,30,431,31,0.07282,0.07193,0.0911
2020-08-23,Piedmont,114,6,115,6,0.05263,0.05217,0.06018
2020-08-23,Pittsylvania-Danville,125,20,126,20,0.16,0.15873,0.13771
2020-08-23,Portsmouth,159,16,160,16,0.10063,0.1,0.12239
2020-08-23,Prince William,572,54,597,55,0.09441,0.09213,0.081
2020-08-23,Rappahannock,252,34,269,34,0.13492,0.12639,0.07721
2020-08-23,Rappahannock Rapidan,135,9,153,14,0.06667,0.0915,0.08234
2020-08-23,Richmond,207,7,216,7,0.03382,0.03241,0.0382
2020-08-23,Roanoke,550,72,551,72,0.13091,0.13067,0.05987
2020-08-23,Thomas Jefferson,301,16,307,16,0.05316,0.05212,0.05394
2020-08-23,Three Rivers,121,11,127,11,0.09091,0.08661,0.04889
2020-08-23,Virginia Beach,719,32,740,34,0.04451,0.04595,0.05997
2020-08-23,West Piedmont,127,12,129,13,0.09449,0.10078,0.16957
2020-08-23,Alexandria,216,16,232,19,0.07407,0.0819,0.06113
2020-08-23,Arlington,364,13,391,17,0.03571,0.04348,0.04666
2020-08-23,Alleghany,118,14,122,14,0.11864,0.11475,0.08574
2020-08-24,West Piedmont,48,12,49,12,0.25,0.2449,0.17145
2020-08-24,Hampton,88,6,90,6,0.06818,0.06667,0.07943
2020-08-24,Fairfax,1247,70,1288,79,0.05613,0.06134,0.05583
2020-08-24,Eastern Shore,31,0,31,0,0.0,0.0,0.02554
2020-08-24,Cumberland Plateau,29,0,29,0,0.0,0.0,0.04642
2020-08-24,Crater,138,13,139,13,0.0942,0.09353,0.10437
2020-08-24,Chickahominy,106,14,106,14,0.13208,0.13208,0.06131
2020-08-24,Chesterfield,313,14,317,17,0.04473,0.05363,0.06879
2020-08-24,Chesapeake,197,33,198,33,0.16751,0.16667,0.12286
2020-08-24,Central Virginia,166,18,166,18,0.10843,0.10843,0.11091
2020-08-24,Central Shenandoah,160,19,162,19,0.11875,0.11728,0.05731
2020-08-24,Arlington,247,8,252,8,0.03239,0.03175,0.04257
2020-08-24,Alleghany,70,9,71,9,0.12857,0.12676,0.0939
2020-08-24,Alexandria,165,7,168,7,0.04242,0.04167,0.06067
2020-08-24,Western Tidewater,197,32,197,32,0.16244,0.16244,0.12328
2020-08-24,Henrico,353,53,354,54,0.15014,0.15254,0.09466
2020-08-24,Lenowisco,54,5,59,10,0.09259,0.16949,0.05722
2020-08-24,Rappahannock Rapidan,159,8,167,16,0.05031,0.09581,0.07886
2020-08-24,Loudoun,355,29,368,32,0.08169,0.08696,0.05393
2020-08-24,Lord Fairfax,199,11,201,11,0.05528,0.05473,0.03836
2020-08-24,Three Rivers,79,3,79,3,0.03797,0.03797,0.05146
2020-08-24,Thomas Jefferson,296,14,300,14,0.0473,0.04667,0.05445
2020-08-24,Southside,21,2,22,2,0.09524,0.09091,0.08223
2020-08-24,Roanoke,628,49,635,49,0.07803,0.07717,0.06796
2020-08-24,Richmond,202,13,203,14,0.06436,0.06897,0.04197
2020-08-24,Rappahannock,232,20,237,21,0.08621,0.08861,0.07775
2020-08-24,Virginia Beach,482,31,486,31,0.06432,0.06379,0.05591
2020-08-24,Portsmouth,96,6,96,6,0.0625,0.0625,0.11252
2020-08-24,Pittsylvania-Danville,55,8,55,8,0.14545,0.14545,0.13211
2020-08-24,Piedmont,38,2,40,3,0.05263,0.075,0.06425
2020-08-24,Peninsula,204,20,204,20,0.09804,0.09804,0.09124
2020-08-24,Norfolk,294,47,295,47,0.15986,0.15932,0.08789
2020-08-24,New River,531,8,534,10,0.01507,0.01873,0.02195
2020-08-24,Prince William,532,38,539,40,0.07143,0.07421,0.07866
2020-08-24,Mount Rogers,102,12,108,18,0.11765,0.16667,0.09355
2020-08-25,Piedmont,56,6,56,6,0.10714,0.10714,0.07028
2020-08-25,Pittsylvania-Danville,159,30,160,30,0.18868,0.1875,0.1401
2020-08-25,Portsmouth,47,1,48,2,0.02128,0.04167,0.09602
2020-08-25,Prince William,204,24,210,25,0.11765,0.11905,0.08552
2020-08-25,Rappahannock,78,8,79,8,0.10256,0.10127,0.08515
2020-08-25,Rappahannock Rapidan,34,2,37,2,0.05882,0.05405,0.0504
2020-08-25,Thomas Jefferson,252,18,256,18,0.07143,0.07031,0.05434
2020-08-25,Roanoke,44,0,44,0,0.0,0.0,0.06215
2020-08-25,Southside,51,4,51,4,0.07843,0.07843,0.08416
2020-08-25,Three Rivers,51,3,51,3,0.05882,0.05882,0.05482
2020-08-25,Virginia Beach,286,12,298,14,0.04196,0.04698,0.05428
2020-08-25,Western Tidewater,149,14,150,14,0.09396,0.09333,0.11718
2020-08-25,Peninsula,121,9,122,9,0.07438,0.07377,0.08145
2020-08-25,West Piedmont,67,11,67,11,0.16418,0.16418,0.16911
2020-08-25,Richmond,164,10,167,10,0.06098,0.05988,0.04262
2020-08-25,Norfolk,158,14,160,14,0.08861,0.0875,0.0916
2020-08-25,Eastern Shore,7,0,7,0,0.0,0.0,0.01601
2020-08-25,Mount Rogers,100,11,101,11,0.11,0.10891,0.09906
2020-08-25,Alexandria,51,4,54,4,0.07843,0.07407,0.06411
2020-08-25,Arlington,107,4,110,4,0.03738,0.03636,0.04177
2020-08-25,Central Shenandoah,51,3,51,3,0.05882,0.05882,0.06203
2020-08-25,Central Virginia,266,26,267,26,0.09774,0.09738,0.10455
2020-08-25,Chesapeake,131,19,135,21,0.14504,0.15556,0.12407
2020-08-25,Chesterfield,237,18,241,18,0.07595,0.07469,0.07002
2020-08-25,Chickahominy,84,7,86,8,0.08333,0.09302,0.06449
2020-08-25,Crater,112,20,112,20,0.17857,0.17857,0.11605
2020-08-25,Cumberland Plateau,41,1,42,1,0.02439,0.02381,0.048
2020-08-25,Fairfax,394,30,421,32,0.07614,0.07601,0.06045
2020-08-25,Hampton,77,5,81,5,0.06494,0.06173,0.07572
2020-08-25,Henrico,261,42,267,43,0.16092,0.16105,0.11137
2020-08-25,Lenowisco,27,4,34,8,0.14815,0.23529,0.07487
2020-08-25,Lord Fairfax,127,2,129,2,0.01575,0.0155,0.03403
2020-08-25,Loudoun,184,7,202,8,0.03804,0.0396,0.05419
2020-08-25,New River,126,15,126,15,0.11905,0.11905,0.03721
2020-08-25,Alleghany,120,7,120,7,0.05833,0.05833,0.09417
